timestamp,rtt_ms,src_ip,dst_ip,packet_size
2026-05-13 10:03:40.377113104,0.004,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:40.378321886,0.009000000000000001,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:40.378433943,0.005,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:40.378982067,0.007,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:40.379142046,0.004,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:40.381005049,0.005,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:40.381104946,0.002,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:40.381227970,0.002,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:40.381355047,0.003,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:40.381467104,0.004,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:40.381593943,0.004,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:40.381830931,0.003,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:40.381943941,0.002,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:40.382865906,17.021,192.168.4.189,142.251.43.197,89
2026-05-13 10:03:40.383315086,264.473,192.168.4.189,162.125.40.1,1107
2026-05-13 10:03:40.405910969,0.015000000000000001,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:40.406209946,0.006,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:40.407212973,0.01,142.251.43.197,192.168.4.189,248
2026-05-13 10:03:40.408735991,0.118,142.251.43.197,192.168.4.189,93
2026-05-13 10:03:40.429716110,20.979999999999997,192.168.4.189,142.251.43.197,93
2026-05-13 10:03:40.433465004,16.698999999999998,192.168.4.189,142.251.43.197,4919
2026-05-13 10:03:40.607440948,0.022,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:40.607680082,0.008,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:40.608477116,0.020999999999999998,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:40.608860016,0.01,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:40.608964920,0.006,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:40.609989882,0.02,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:40.610266924,0.007,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:40.610389948,0.009000000000000001,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:40.610699892,0.005,142.251.43.197,192.168.4.189,655
2026-05-13 10:03:40.647891045,264.569,192.168.4.189,162.125.40.1,1038
2026-05-13 10:03:40.725466013,0.009000000000000001,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:40.725745916,0.005,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:40.726025105,0.006,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:40.726289034,0.005,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:40.727674007,0.024,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:40.777323008,49.101,142.251.43.197,192.168.4.189,236
2026-05-13 10:03:40.780205011,0.037,142.251.43.197,192.168.4.189,163
2026-05-13 10:03:40.781246901,0.864,142.251.43.197,192.168.4.189,93
2026-05-13 10:03:40.797681093,16.434,192.168.4.189,142.251.43.197,93
2026-05-13 10:03:40.875718117,0.01,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:40.876349926,0.006,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:40.876585960,0.006,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:40.876832008,0.008,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:40.876950026,0.008,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:40.877084970,0.002,142.251.43.197,192.168.4.189,442
2026-05-13 10:03:40.877686024,0.004,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:40.878145933,0.003,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:40.878233910,0.005,142.251.43.197,192.168.4.189,524
2026-05-13 10:03:40.878501892,0.003,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:40.878653049,0.005,142.251.43.197,192.168.4.189,744
2026-05-13 10:03:40.882616043,0.007,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:40.882877111,0.004,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:40.886884928,0.008,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:40.887342930,0.005,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:40.888108969,0.005,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:40.906023026,0.02,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:40.906085968,0.004,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:40.906173944,0.005,142.251.43.197,192.168.4.189,1386
2026-05-13 10:03:40.906258106,0.004,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:40.906382084,0.004,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:40.906524897,10.895,142.251.43.197,192.168.4.189,93
2026-05-13 10:03:40.925060034,17.688,192.168.4.189,142.251.43.197,93
2026-05-13 10:03:40.932779074,16.663,192.168.4.189,142.251.43.197,4967
2026-05-13 10:03:40.932779074,16.633,192.168.4.189,142.251.43.197,291
2026-05-13 10:03:40.948302984,17.6,192.168.4.189,142.251.43.197,4805
2026-05-13 10:03:40.948302984,17.57,192.168.4.189,142.251.43.197,590
2026-05-13 10:03:41.011853933,16.577,192.168.4.189,142.251.43.197,5067
2026-05-13 10:03:41.065315007,17.817,192.168.4.189,142.251.43.197,3394
2026-05-13 10:03:41.065993071,0.215,142.251.43.197,192.168.4.189,133
2026-05-13 10:03:41.086894035,20.9,192.168.4.189,142.251.43.197,93
2026-05-13 10:03:41.274662018,0.025,142.251.43.197,192.168.4.189,425
2026-05-13 10:03:41.275654078,0.008,142.251.43.197,192.168.4.189,93
2026-05-13 10:03:41.292608976,16.362000000000002,192.168.4.189,142.251.43.197,93
2026-05-13 10:03:41.299972057,16.543,192.168.4.189,142.251.43.197,5061
2026-05-13 10:03:41.301536083,18.09,192.168.4.189,142.251.43.197,291
2026-05-13 10:03:41.317065954,0.007,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:41.317272902,0.006,142.251.43.197,192.168.4.189,618
2026-05-13 10:03:41.339787960,21.538999999999998,192.168.4.189,142.251.43.197,93
2026-05-13 10:03:41.442679882,0.016,142.251.43.197,192.168.4.189,546
2026-05-13 10:03:41.446928978,0.007,142.251.43.197,192.168.4.189,93
2026-05-13 10:03:41.463375092,16.268,192.168.4.189,142.251.43.197,93
2026-05-13 10:03:41.483686924,16.638,192.168.4.189,142.251.43.197,5067
2026-05-13 10:03:41.616935015,16.541,192.168.4.189,142.251.43.197,4905
2026-05-13 10:03:41.644639969,0.017,142.251.43.197,192.168.4.189,541
2026-05-13 10:03:41.647176981,0.01,142.251.43.197,192.168.4.189,93
2026-05-13 10:03:41.662816048,0.029,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:41.662930965,0.007,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:41.663079977,0.007,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:41.663223982,0.007,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:41.663326979,0.01,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:41.663440943,0.009000000000000001,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:41.663532972,0.01,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:41.663654089,0.007,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:41.663970947,0.030000000000000002,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:41.664153099,0.01,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:41.664295912,0.008,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:41.664453030,18.294,192.168.4.189,142.251.43.197,4524
2026-05-13 10:03:41.664469957,0.016,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:41.664637089,0.009000000000000001,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:41.664714098,0.005,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:41.664798021,0.005,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:41.664921999,0.005,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:41.665054083,0.01,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:41.665174961,0.028,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:41.665268898,18.006,192.168.4.189,142.251.43.197,93
2026-05-13 10:03:41.665334940,0.005,142.251.43.197,192.168.4.189,249
2026-05-13 10:03:41.672064066,16.957,192.168.4.189,142.251.43.197,5061
2026-05-13 10:03:41.676655054,21.506,192.168.4.189,142.251.43.197,291
2026-05-13 10:03:41.714616060,16.716,192.168.4.189,142.251.43.197,5898
2026-05-13 10:03:41.717686892,0.009000000000000001,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:41.717992067,0.008,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:41.718264103,0.008,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:41.718522072,0.009000000000000001,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:41.718785048,0.024,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:41.719086885,0.009000000000000001,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:41.719217062,0.004,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:41.719404936,0.004,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:41.719645023,0.004,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:41.719887018,0.006,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:41.720288038,0.003,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:41.720586061,0.003,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:41.720861912,0.023,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:41.721075058,0.003,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:41.721349001,0.004,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:41.721621037,0.003,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:41.721859932,0.002,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:41.724422932,0.026,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:41.724625111,0.004,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:41.724868059,0.003,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:41.725054026,0.003,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:41.726665974,0.002,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:41.726833105,0.004,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:41.726990938,0.058,142.251.43.197,192.168.4.189,1332
2026-05-13 10:03:41.751637936,24.646,192.168.4.189,142.251.43.197,93
2026-05-13 10:03:41.826673985,0.024,142.251.43.197,192.168.4.189,347
2026-05-13 10:03:41.829718113,0.007,142.251.43.197,192.168.4.189,93
2026-05-13 10:03:41.846010923,16.244,192.168.4.189,142.251.43.197,93
2026-05-13 10:03:41.944582939,0.01,142.251.43.197,192.168.4.189,128
2026-05-13 10:03:41.945141077,0.007,142.251.43.197,192.168.4.189,93
2026-05-13 10:03:41.965023994,19.555,192.168.4.189,142.251.43.197,93
2026-05-13 10:03:41.985306978,16.622999999999998,192.168.4.189,142.251.43.197,5029
2026-05-13 10:03:41.990855932,0.053,142.251.43.197,192.168.4.189,416
2026-05-13 10:03:41.992685080,0.007,142.251.43.197,192.168.4.189,93
2026-05-13 10:03:41.997987986,18.481,192.168.4.189,142.251.43.197,5982
2026-05-13 10:03:41.998289108,0.015000000000000001,142.251.43.197,192.168.4.189,161
2026-05-13 10:03:42.012583971,16.772,192.168.4.189,142.251.43.197,291
2026-05-13 10:03:42.051702976,21.554,192.168.4.189,142.251.43.197,5989
2026-05-13 10:03:42.057414055,0.025,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:42.057432890,0.003,142.251.43.197,192.168.4.189,93
2026-05-13 10:03:42.079005957,21.347,192.168.4.189,142.251.43.197,93
2026-05-13 10:03:42.181977987,0.020999999999999998,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:42.183408976,0.043000000000000003,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:42.183526039,0.01,142.251.43.197,192.168.4.189,922
2026-05-13 10:03:42.186517954,0.007,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:42.186630011,0.01,142.251.43.197,192.168.4.189,93
2026-05-13 10:03:42.203242064,16.240000000000002,192.168.4.189,142.251.43.197,93
2026-05-13 10:03:42.240804911,17.002,192.168.4.189,142.251.43.197,4553
2026-05-13 10:03:42.241816998,17.997,192.168.4.189,142.251.43.197,452
2026-05-13 10:03:42.339968920,0.008,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:42.340491056,0.014,142.251.43.197,192.168.4.189,93
2026-05-13 10:03:42.346364021,0.020999999999999998,142.251.43.197,192.168.4.189,473
2026-05-13 10:03:42.353261948,3.764,142.251.43.197,192.168.4.189,85
2026-05-13 10:03:42.357671022,16.667,192.168.4.189,142.251.43.197,93
2026-05-13 10:03:42.369965076,16.703,192.168.4.189,142.251.43.197,5052
2026-05-13 10:03:42.373913050,20.621000000000002,192.168.4.189,142.251.43.197,3065
2026-05-13 10:03:42.384743929,17.177,192.168.4.189,142.251.43.238,66
2026-05-13 10:03:42.384774923,0.030000000000000002,142.251.43.238,192.168.4.189,66
2026-05-13 10:03:42.403687000,18.589000000000002,192.168.4.189,142.251.43.238,1812
2026-05-13 10:03:42.415668964,16.733,192.168.4.189,142.251.43.197,6046
2026-05-13 10:03:42.420706987,0.025,142.251.43.238,192.168.4.189,1466
2026-05-13 10:03:42.420886993,0.006,142.251.43.238,192.168.4.189,1466
2026-05-13 10:03:42.421307087,0.305,142.251.43.238,192.168.4.189,983
2026-05-13 10:03:42.424721956,0.01,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:42.424844027,0.009000000000000001,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:42.425080061,0.003,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:42.425374031,0.005,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:42.425652981,0.02,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:42.425745010,0.01,142.251.43.197,192.168.4.189,93
2026-05-13 10:03:42.438076973,16.769,192.168.4.189,142.251.43.238,128
2026-05-13 10:03:42.449774027,23.973000000000003,192.168.4.189,142.251.43.197,93
2026-05-13 10:03:42.479953051,41.876,142.251.43.238,192.168.4.189,1016
2026-05-13 10:03:42.576728106,18.085,192.168.4.189,142.251.43.197,3369
2026-05-13 10:03:42.604562044,15.834000000000001,192.168.4.189,142.251.223.229,66
2026-05-13 10:03:42.604692936,0.12999999999999998,142.251.223.229,192.168.4.189,66
2026-05-13 10:03:42.622952938,17.91,192.168.4.189,142.251.223.229,2274
2026-05-13 10:03:42.648955107,0.028,142.251.223.229,192.168.4.189,1466
2026-05-13 10:03:42.649132013,0.025,142.251.223.229,192.168.4.189,1466
2026-05-13 10:03:42.650300026,1.106,142.251.223.229,192.168.4.189,985
2026-05-13 10:03:42.666996002,16.53,192.168.4.189,142.251.223.229,464
2026-05-13 10:03:42.667174101,0.178,142.251.223.229,192.168.4.189,1022
2026-05-13 10:03:42.687587023,20.412,192.168.4.189,142.251.223.229,85
2026-05-13 10:03:42.705248117,0.07100000000000001,142.251.43.197,192.168.4.189,385
2026-05-13 10:03:42.709101915,0.005,142.251.43.197,192.168.4.189,93
2026-05-13 10:03:42.716185093,42.304,142.251.223.229,192.168.4.189,85
2026-05-13 10:03:42.724272013,0.011,142.251.43.197,192.168.4.189,1052
2026-05-13 10:03:42.724771023,0.006,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:42.724877119,0.007,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:42.724994898,0.006,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:42.725502968,16.125,192.168.4.189,142.251.43.197,93
2026-05-13 10:03:42.725963116,0.008,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:42.726109982,0.007,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:42.726252079,0.01,142.251.43.197,192.168.4.189,93
2026-05-13 10:03:42.727807999,16.526,192.168.4.189,142.251.43.197,5055
2026-05-13 10:03:42.733468056,22.169999999999998,192.168.4.189,142.251.43.197,318
2026-05-13 10:03:42.742965937,16.317,192.168.4.189,142.251.43.197,93
2026-05-13 10:03:42.767652988,16.637,192.168.4.189,142.251.43.197,158
2026-05-13 10:03:42.767652988,16.659,192.168.4.189,142.251.43.197,4555
2026-05-13 10:03:42.826741934,0.007,142.251.43.197,192.168.4.189,270
2026-05-13 10:03:42.828584909,0.031,142.251.43.197,192.168.4.189,93
2026-05-13 10:03:42.845032930,16.127,192.168.4.189,142.251.43.197,93
